Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,1.294271,1.343750,1.244792,1.250000,0.482216,310324800
1985-02-01,1.250000,1.322917,1.239583,1.322917,0.510346,311376000
1985-03-01,1.322917,1.463542,1.322917,1.458333,0.562585,348480000
1985-04-01,1.458333,1.505208,1.408854,1.427083,0.556761,331833600
1985-05-01,1.427083,1.466146,1.375000,1.414063,0.551681,336014400
1985-06-01,1.414063,1.502604,1.385417,1.445313,0.563873,457723200
1985-07-01,1.445313,1.559896,1.401042,1.505208,0.593630,522912000
1985-08-01,1.507813,1.541667,1.473958,1.492188,0.588495,209078400
1985-09-01,1.492188,1.505208,1.403646,1.453125,0.573089,397555200
1985-10-01,1.453125,1.510417,1.440104,1.492188,0.594876,258590400
1985-11-01,1.492188,1.765625,1.489583,1.734375,0.691426,346084800
1985-12-01,1.731771,1.838542,1.708333,1.760417,0.708189,340382400
1986-01-01,1.760417,1.770833,1.598958,1.747396,0.702951,288134400
1986-02-01,1.747396,2.046875,1.713542,2.005208,0.806665,263145600
1986-03-01,2.005208,2.291667,1.945313,2.192708,0.882093,343992000
1986-04-01,2.187500,2.500000,2.052083,2.322917,0.941914,416294400
1986-05-01,2.322917,2.432292,2.179688,2.416667,0.979928,356491200
1986-06-01,2.403646,2.614583,2.307292,2.614583,1.060181,364080000
1986-07-01,2.742188,2.804688,2.359375,2.445313,0.998375,364022400
1986-08-01,2.445313,2.500000,2.312500,2.367188,0.966477,226736000
1986-09-01,2.367188,2.375000,2.054688,2.117188,0.864408,341526400
1986-10-01,2.117188,2.453125,2.109375,2.289063,0.941240,255110400
1986-11-01,2.289063,2.343750,2.164063,2.281250,0.938028,198112000
1986-12-01,2.265625,2.476563,2.210938,2.359375,0.977136,326555200
1987-01-01,2.359375,2.773438,2.359375,2.664063,1.103323,392235200
1987-02-01,2.664063,2.867188,2.562500,2.804688,1.161563,238840000
1987-03-01,2.804688,3.062500,2.648438,2.859375,1.184211,394820800
1987-04-01,2.859375,2.937500,2.546875,2.664063,1.110212,319137600
1987-05-01,2.656250,2.718750,2.382813,2.679688,1.116723,313339200
1987-06-01,2.679688,2.914063,2.656250,2.781250,1.159048,242238400
1987-07-01,2.765625,2.992188,2.679688,2.976563,1.248477,321331200
1987-08-01,2.968750,3.320313,2.929688,3.164063,1.327123,334488000
1987-09-01,3.164063,3.289063,2.921875,3.023438,1.268139,291393600
1987-10-01,3.039063,3.109375,1.812500,2.578125,1.087541,475420800
1987-11-01,2.578125,2.648438,2.250000,2.312500,0.975492,222283200
1987-12-01,2.312500,2.539063,2.226563,2.382813,1.012421,212380800
1988-01-01,2.398438,2.531250,2.234375,2.351563,0.999143,185777600
1988-02-01,2.351563,2.429688,2.187500,2.335938,0.992504,217772800
1988-03-01,2.351563,2.515625,2.335938,2.390625,1.015740,263609600
1988-04-01,2.382813,2.507813,2.273438,2.390625,1.023717,219806400
1988-05-01,2.390625,2.429688,2.187500,2.375000,1.017026,184510400
1988-06-01,2.375000,2.460938,2.320313,2.437500,1.043790,238444800
1988-07-01,2.429688,2.429688,2.265625,2.398438,1.034973,193771200
1988-08-01,2.398438,2.539063,2.312500,2.500000,1.078800,265227200
1988-09-01,2.492188,2.773438,2.460938,2.734375,1.179937,262448000
1988-10-01,2.718750,2.781250,2.609375,2.695313,1.171449,215040000
1988-11-01,2.695313,2.742188,2.554688,2.710938,1.178239,171107200
1988-12-01,2.710938,2.828125,2.648438,2.789063,1.220711,177310400
1989-01-01,2.773438,2.929688,2.710938,2.921875,1.278840,205476800
1989-02-01,2.921875,3.070313,2.898438,2.984375,1.306195,214691200
1989-03-01,2.984375,3.242188,2.984375,3.203125,1.401938,245857600
1989-04-01,3.203125,3.398438,3.156250,3.390625,1.494213,171371200
1989-05-01,3.390625,3.757813,3.351563,3.609375,1.590614,229936000
1989-06-01,3.609375,3.742188,3.429688,3.523438,1.552742,209104000
1989-07-01,3.523438,4.250000,3.500000,4.250000,1.884071,186704000
1989-08-01,4.250000,4.328125,4.031250,4.156250,1.842511,205300800
1989-09-01,4.156250,4.257813,3.828125,4.187500,1.856363,195120000
1989-10-01,4.187500,4.585938,3.867188,4.523438,2.016043,260318400
1989-11-01,4.523438,4.921875,4.421875,4.828125,2.151838,172832000
1989-12-01,4.828125,5.062500,4.625000,4.828125,2.161213,177825600
1990-01-01,4.828125,4.875000,4.078125,4.304688,1.926907,234900800
1990-02-01,4.304688,4.429688,4.179688,4.406250,1.972368,180867200
1990-03-01,4.406250,4.750000,4.351563,4.671875,2.091270,185136000
1990-04-01,4.671875,5.078125,4.640625,4.765625,2.145091,168958400
1990-05-01,4.765625,5.734375,4.765625,5.640625,2.538945,231094400
1990-06-01,5.640625,5.859375,5.296875,5.546875,2.496745,166025600
1990-07-01,5.546875,6.046875,5.453125,5.671875,2.564600,149644000
1990-08-01,5.671875,5.703125,4.656250,5.281250,2.387977,194630400
1990-09-01,5.281250,5.375000,4.671875,4.937500,2.232545,119918400
1990-10-01,4.984375,5.765625,4.968750,5.609375,2.548440,190723200
1990-11-01,5.609375,5.875000,5.437500,5.781250,2.626525,142465600
1990-12-01,5.781250,6.125000,5.703125,5.812500,2.652319,121091200
1991-01-01,5.796875,6.140625,5.328125,6.093750,2.780656,191629600
1991-02-01,6.078125,6.796875,5.875000,6.546875,2.987424,155142400
1991-03-01,6.546875,6.937500,6.390625,6.781250,3.094370,138299200
1991-04-01,6.781250,7.093750,6.421875,6.593750,3.022697,168044800
1991-05-01,6.593750,7.250000,6.578125,7.156250,3.280557,135145600
1991-06-01,7.140625,7.140625,6.703125,6.812500,3.122977,114236800
1991-07-01,6.812500,7.531250,6.812500,7.515625,3.460435,119534400
1991-08-01,7.515625,8.312500,7.484375,8.218750,3.784179,150508000
1991-09-01,8.218750,8.312500,7.937500,8.062500,3.712234,95806400
1991-10-01,8.109375,8.390625,7.796875,8.328125,3.848721,119888800
1991-11-01,8.328125,8.843750,8.093750,8.671875,4.007582,113744800
1991-12-01,8.671875,10.218750,8.531250,10.031250,4.652037,144806400
1992-01-01,10.031250,10.421875,8.890625,9.687500,4.492620,229328000
1992-02-01,9.734375,10.343750,9.421875,10.218750,4.738989,145716800
1992-03-01,10.218750,10.421875,9.750000,10.218750,4.738989,139301600
1992-04-01,10.218750,10.546875,9.890625,10.375000,4.828590,154700800
1992-05-01,10.375000,11.281250,10.234375,11.000000,5.119470,136637600
1992-06-01,11.000000,11.250000,9.718750,10.000000,4.654065,145448800
1992-07-01,10.000000,10.843750,9.937500,10.468750,4.887911,133098800
1992-08-01,10.468750,10.968750,10.437500,10.750000,5.019226,79148400
1992-09-01,10.750000,11.343750,10.062500,10.125000,4.727411,125610400
1992-10-01,10.125000,10.406250,9.125000,10.156250,4.757269,167705600
1992-11-01,10.156250,10.500000,9.687500,9.937500,4.654803,91927600
1992-12-01,9.937500,11.125000,9.687500,10.468750,4.920552,129265200
1993-01-01,10.468750,11.031250,10.000000,10.593750,4.979304,111539200
1993-02-01,10.625000,10.750000,10.000000,10.593750,4.979304,113281200
1993-03-01,10.593750,10.968750,10.343750,10.656250,5.008680,115621600
1993-04-01,10.656250,10.781250,9.375000,9.843750,4.644837,209047200
1993-05-01,9.843750,10.531250,9.625000,10.375000,4.895510,118820400
1993-06-01,10.375000,10.906250,9.968750,10.750000,5.072458,116774400
1993-07-01,10.750000,11.187500,10.468750,10.812500,5.123386,95362800
1993-08-01,10.843750,11.062500,10.437500,10.843750,5.138194,95885600
1993-09-01,10.781250,11.156250,10.531250,10.562500,5.004925,123313600
1993-10-01,10.562500,11.062500,10.250000,10.843750,5.158525,110708000
1993-11-01,10.843750,10.843750,10.000000,10.500000,4.995001,113958800
1993-12-01,10.562500,11.281250,10.562500,11.156250,5.328635,118443600
1994-01-01,11.156250,11.187500,10.031250,10.218750,4.880846,141999200
1994-02-01,10.218750,10.812500,10.062500,10.656250,5.089813,126916400
1994-03-01,10.656250,10.718750,10.031250,10.156250,4.850994,142010000
1994-04-01,10.156250,10.468750,9.718750,10.437500,5.009154,125233200
1994-05-01,10.437500,10.531250,9.781250,10.062500,4.829183,111379600
1994-06-01,10.062500,10.593750,9.812500,10.156250,4.874175,160736800
1994-07-01,10.250000,11.125000,10.250000,11.093750,5.349010,120258800
1994-08-01,11.093750,11.906250,10.843750,11.500000,5.544890,150072400
1994-09-01,11.500000,12.500000,11.312500,12.156250,5.861310,131515200
1994-10-01,12.156250,12.812500,12.000000,12.593750,6.098034,133854400
1994-11-01,12.593750,13.375000,12.437500,12.781250,6.188828,128021600
1994-12-01,12.781250,13.218750,12.437500,12.875000,6.257802,131649600
1995-01-01,12.875000,13.187500,12.187500,13.125000,6.379311,138054400
1995-02-01,13.125000,13.781250,12.906250,13.750000,6.683089,109328400
1995-03-01,13.750000,14.843750,13.656250,14.093750,6.850165,161126400
1995-04-01,14.093750,14.718750,14.031250,14.531250,7.090913,95801200
1995-05-01,14.500000,15.468750,14.218750,15.406250,7.517895,181672400
1995-06-01,15.406250,16.500000,14.968750,15.937500,7.777130,121921200
1995-07-01,15.937500,16.718750,15.781250,16.406250,8.035213,106394400
1995-08-01,16.406250,16.781250,15.656250,16.062500,7.866853,139493200
1995-09-01,16.062500,17.656250,15.843750,17.250000,8.448453,122182400
1995-10-01,17.250000,18.468750,17.093750,17.968750,8.830535,129486400
1995-11-01,17.968750,19.218750,17.593750,18.937500,9.306615,109902400
1995-12-01,18.937500,20.093750,17.656250,18.562500,9.149030,164910000
1996-01-01,18.562500,19.000000,18.031250,18.843750,9.287648,138021600
1996-02-01,18.843750,21.093750,18.718750,20.187500,9.949955,152669200
1996-03-01,20.250000,21.343750,19.968750,20.687500,10.196392,140495600
1996-04-01,20.781250,21.125000,19.562500,20.375000,10.073363,146452800
1996-05-01,20.375000,23.937500,19.750000,23.000000,11.371161,185225600
1996-06-01,23.000000,24.750000,22.875000,24.500000,12.112752,115830600
1996-07-01,24.500000,24.937500,22.125000,23.437500,11.618352,129717000
1996-08-01,23.437500,26.250000,23.375000,25.000000,12.392909,101931600
1996-09-01,25.000000,26.937500,24.750000,25.437500,12.609785,111091400
1996-10-01,25.437500,25.437500,23.812500,25.250000,12.546787,135854600
1996-11-01,25.250000,26.500000,24.812500,25.562500,12.702067,106708800
1996-12-01,25.562500,27.125000,23.437500,26.312500,13.106632,141941600
1997-01-01,26.250000,30.125000,25.562500,28.937500,14.414187,160477000
1997-02-01,28.937500,31.625000,28.500000,30.500000,15.192485,122014800
1997-03-01,30.312500,31.125000,27.625000,27.875000,13.884931,142596800
1997-04-01,27.875000,31.875000,26.375000,31.812500,15.882128,151059200
1997-05-01,31.562500,34.500000,31.062500,34.250000,17.099031,124614400
1997-06-01,34.187500,36.312500,33.062500,34.000000,16.974216,121568200
1997-07-01,34.000000,35.968750,33.875000,34.562500,17.290445,131737400
1997-08-01,34.562500,35.000000,28.562500,28.656250,14.335750,217935000
1997-09-01,28.656250,31.562500,27.531250,30.500000,15.258112,172559800
1997-10-01,30.500000,32.125000,25.000000,28.312500,14.198277,203189400
1997-11-01,28.500000,32.156250,27.812500,31.250000,15.671389,133242000
1997-12-01,31.281250,33.593750,31.125000,33.343750,16.757946,140248800
1998-01-01,33.343750,33.500000,31.125000,32.375000,16.271086,124724400
1998-02-01,32.625000,34.906250,32.625000,34.312500,17.244833,96535600
1998-03-01,34.312500,39.656250,33.781250,38.718750,19.459335,140559400
1998-04-01,38.718750,40.687500,35.937500,37.937500,19.106155,131553800
1998-05-01,37.937500,40.468750,37.406250,39.187500,19.735672,98397200
1998-06-01,39.218750,43.406250,38.875000,42.750000,21.529833,139910600
1998-07-01,42.750000,44.468750,39.687500,40.250000,20.308271,115400200
1998-08-01,40.250000,41.812500,32.531250,32.562500,16.429514,184248000
1998-09-01,32.875000,34.937500,26.812500,28.812500,14.537434,268525800
1998-10-01,28.562500,35.312500,27.687500,33.781250,17.086548,195696600
1998-11-01,34.031250,37.718750,34.031250,35.031250,17.718794,110897800
1998-12-01,35.031250,35.250000,30.968750,33.500000,16.979031,152666400
1999-01-01,33.500000,35.187500,29.781250,32.656250,16.551380,179445200
1999-02-01,32.656250,32.937500,30.656250,31.937500,16.187099,143678400
1999-03-01,31.937500,34.968750,30.406250,30.687500,15.553553,208989600
1999-04-01,30.687500,34.718750,28.812500,34.031250,17.292284,192355600
1999-05-01,34.031250,35.437500,32.156250,34.250000,17.403439,133333000
1999-06-01,34.250000,34.937500,30.187500,31.000000,15.752018,176961800
1999-07-01,31.062500,32.750000,30.125000,30.281250,15.424121,139700600
1999-08-01,30.281250,31.218750,28.781250,29.906250,15.233108,135171800
1999-09-01,29.906250,30.250000,23.968750,24.125000,12.288363,215847800
1999-10-01,24.125000,29.687500,23.656250,29.500000,15.069931,218290200
1999-11-01,29.500000,34.218750,28.031250,33.656250,17.193121,172715800
1999-12-01,33.656250,34.500000,28.687500,29.125000,14.914207,230905200
2000-01-01,29.000000,33.437500,27.625000,28.718750,14.706174,224495200
2000-02-01,28.718750,29.187500,23.781250,24.312500,12.449841,189933800
2000-03-01,24.593750,25.906250,21.437500,23.468750,12.017779,303736800
2000-04-01,23.625000,26.187500,22.375000,23.625000,12.143160,240129800
2000-05-01,23.500000,27.500000,22.968750,26.687500,13.717272,229033600
2000-06-01,26.687500,30.437500,25.531250,28.718750,14.761326,219206600
