Date,Open,High,Low,Close,Adj Close,Volume
2023-04-01,129.910004,141.779999,126.220001,138.240005,134.401367,242859500
2023-05-01,142.259995,143.369995,131.809998,135.710007,132.977112,235300100
2023-06-01,136.520004,146.000000,135.449997,145.440002,142.511169,206539200
2023-07-01,146.190002,159.380005,141.440002,157.960007,154.779037,231241600
2023-08-01,157.429993,158.000000,145.460007,146.330002,144.367950,169302400
2023-09-01,146.089996,150.250000,142.649994,145.020004,143.075516,172196500
2023-10-01,144.830002,153.110001,135.190002,139.059998,137.195419,244010900
2023-11-01,139.250000,156.130005,138.470001,156.080002,155.123459,162187800
2023-12-01,155.820007,170.690002,155.820007,170.100006,169.057541,184754800
2024-01-01,169.089996,178.300003,164.300003,174.360001,173.291428,231646400
2024-02-01,173.639999,186.429993,171.429993,186.059998,186.059998,154730300
2024-03-01,185.699997,200.720001,184.270004,200.300003,200.300003,166238500
2024-03-28,199.490005,200.720001,198.539993,200.300003,200.300003,8574293
